Log file open, 02/18/23 16:47:28
[2023.02.18-22.54.28:593][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.02.18-22.54.28:595][  0]LogStaticMesh: WritePages:
[2023.02.18-22.54.28:595][  0]LogStaticMesh:   Root: GPU size: 30264 bytes. 1 Pages. 30264.000 bytes per page (92.358% utilization).
[2023.02.18-22.54.28:596][  0]LogStaticMesh:   Streaming: GPU size: 244484 bytes. 2 Pages (2 with relative encoding). 122242.000 bytes per page (93.263% utilization).
[2023.02.18-22.54.28:596][  0]LogStaticMesh:   Page data disk size: 211480 bytes. Fixup data size: 640 bytes.
[2023.02.18-22.54.28:596][  0]LogStaticMesh:   Total GPU size: 274748 bytes, Total disk size: 212120 bytes.
[2023.02.18-22.54.28:596][  0]LogStaticMesh: Encode [0.03s]
[2023.02.18-22.54.28:596][  0]LogStaticMesh: Nanite build [0.53s]

[2023.02.18-22.54.28:596][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.02.18-22.54.28:597][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.02.18-22.54.28:598][  0]LogStaticMesh: Display: Building static mesh SM_Cloud_D...
[2023.02.18-22.54.28:598][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.02.18-22.54.28:599][  0]LogStaticMesh: Fallback 4/6 [0.13s], num tris: 148
[2023.02.18-22.54.28:600][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.02.18-22.54.28:601][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.02.18-22.54.28:603][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.02.18-22.54.28:604][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.02.18-22.54.28:605][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.02.18-22.54.28:606][  0]LogPakFile: Display: Mounted Pak file 'E:/EpicGames/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.02.18-22.54.28:614][  0]LogStaticMesh: Built static mesh [0.66s] /Game/LearningKit_Robots/StaticMeshes/Robot/SM_KitRobot_WheelA.SM_KitRobot_WheelA
[2023.02.18-22.54.28:624][  0]LogStaticMesh: Adjacency [0.01s], tris: 9700, UVs 2
[2023.02.18-22.54.28:634][  0]LogStaticMesh: Adjacency [0.00s], tris: 7790, UVs 2
[2023.02.18-22.54.28:643][  0]LogStaticMesh: Fallback 4/6 [0.14s], num tris: 156
[2023.02.18-22.54.28:644][  0]LogStaticMesh: Clustering [0.02s]. Ratio: 1.013158
[2023.02.18-22.54.28:644][  0]LogStaticMesh: Display: Building static mesh SM_Kit_Floor...
[2023.02.18-22.54.28:644][  0]LogStaticMesh: Display: Building static mesh SM_Large_Gate...
[2023.02.18-22.54.28:646][  0]LogStaticMesh: Leaves [0.00s]
[2023.02.18-22.54.28:655][  0]LogStaticMesh: Adjacency [0.00s], tris: 480, UVs 2
[2023.02.18-22.54.28:657][  0]LogStaticMesh: Clustering [0.00s]. Ratio: 1.000000
[2023.02.18-22.54.28:657][  0]LogStaticMesh: Leaves [0.00s]
[2023.02.18-22.54.28:682][  0]LogStaticMesh: Adjacency [0.00s], tris: 3544, UVs 2
[2023.02.18-22.54.28:697][  0]LogStaticMesh: Clustering [0.02s]. Ratio: 1.000000
[2023.02.18-22.54.28:698][  0]LogStaticMesh: Leaves [0.00s]
[2023.02.18-22.54.28:699][  0]LogStaticMesh: Fallback 3/5 [0.17s], num tris: 338
[2023.02.18-22.54.28:699][  0]LogStaticMesh: Reduce [0.04s]
[2023.02.18-22.54.28:704][  0]LogStaticMesh: Fallback 0/4 [0.01s], num tris: 472
[2023.02.18-22.54.28:714][  0]LogStaticMesh: Adjacency [0.01s], tris: 12766, UVs 2
[2023.02.18-22.54.28:728][  0]LogStaticMesh: Fallback 1/4 [0.02s], num tris: 235
[2023.02.18-22.54.28:741][  0]LogStaticMesh: Clustering [0.03s]. Ratio: 1.010000
[2023.02.18-22.54.28:743][  0]LogStaticMesh: Leaves [0.00s]
[2023.02.18-22.54.28:754][  0]LogStaticMesh: Fallback 5/6 [0.15s], num tris: 74
[2023.02.18-22.54.28:758][  0]LogStaticMesh: ConstrainClusters:
[2023.02.18-22.54.28:758][  0]LogStaticMesh:   Input: 55 Clusters, 5467 Triangles and 4137 Vertices
[2023.02.18-22.54.28:758][  0]LogStaticMesh:   Output without splits: 55 Clusters, 5467 Triangles and 4214 Vertices
[2023.02.18-22.54.28:758][  0]LogStaticMesh:   Output with splits: 55 Clusters, 5467 Triangles and 4214 Vertices
[2023.02.18-22.54.28:758][  0]LogStaticMesh: Material Stats - Unique Materials: 4, Fast Path Clusters: 51, Slow Path Clusters: 4, 1 Material: 18, 2 Materials: 30, 3 Materials: 3, At Least 4 Materials: 4
[2023.02.18-22.54.28:759][  0]LogStaticMesh: Fallback 2/4 [0.03s], num tris: 94
[2023.02.18-22.54.28:760][  0]LogStaticMesh: WritePages:
[2023.02.18-22.54.28:760][  0]LogStaticMesh:   Root: GPU size: 31524 bytes. 1 Pages. 31524.000 bytes per page (96.204% utilization).
[2023.02.18-22.54.28:760][  0]LogStaticMesh:   Streaming: GPU size: 39408 bytes. 1 Pages (1 with relative encoding). 39408.000 bytes per page (30.066% utilization).
[2023.02.18-22.54.28:760][  0]LogStaticMesh:   Page data disk size: 53476 bytes. Fixup data size: 312 bytes.
[2023.02.18-22.54.28:760][  0]LogStaticMesh:   Total GPU size: 70932 bytes, Total disk size: 53788 bytes.
[2023.02.18-22.54.28:760][  0]LogStaticMesh: Encode [0.01s]
[2023.02.18-22.54.28:760][  0]LogStaticMesh: Nanite build [0.78s]

[2023.02.18-22.54.28:767][  0]LogSlate: Took 0.000109 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.18-22.54.28:771][  0]LogStaticMesh: Built static mesh [0.82s] /Game/LearningKit_Robots/StaticMeshes/Robot/SM_KitRobot_SensorB.SM_KitRobot_SensorB
[2023.02.18-22.54.28:772][  0]LogSlate: Took 0.000317 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.18-22.54.28:774][  0]LogSlate: Took 0.000246 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.18-22.54.28:775][  0]LogSlate: Took 0.000783 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansFallback.ttf' (3848K)
[2023.02.18-22.54.28:792][  0]LogStaticMesh: Fallback 5/6 [0.15s], num tris: 78
[2023.02.18-22.54.28:792][  0]LogStaticMesh: Fallback 3/4 [0.03s], num tris: 64
[2023.02.18-22.54.28:794][  0]LogStaticMesh: ConstrainClusters:
[2023.02.18-22.54.28:794][  0]LogStaticMesh:   Input: 7 Clusters, 857 Triangles and 1614 Vertices
[2023.02.18-22.54.28:794][  0]LogStaticMesh:   Output without splits: 7 Clusters, 857 Triangles and 1614 Vertices
[2023.02.18-22.54.28:795][  0]LogStaticMesh:   Output with splits: 7 Clusters, 857 Triangles and 1614 Vertices
[2023.02.18-22.54.28:795][  0]LogStaticMesh: Material Stats - Unique Materials: 1, Fast Path Clusters: 7, Slow Path Clusters: 0, 1 Material: 7, 2 Materials: 0, 3 Materials: 0, At Least 4 Materials: 0
[2023.02.18-22.54.28:795][  0]LogStaticMesh: WritePages:
[2023.02.18-22.54.28:795][  0]LogStaticMesh:   Root: GPU size: 25252 bytes. 1 Pages. 25252.000 bytes per page (77.063% utilization).
[2023.02.18-22.54.28:796][  0]LogStaticMesh:   Streaming: 0 bytes.
[2023.02.18-22.54.28:796][  0]LogStaticMesh:   Page data disk size: 21052 bytes. Fixup data size: 56 bytes.
[2023.02.18-22.54.28:796][  0]LogStaticMesh:   Total GPU size: 25252 bytes, Total disk size: 21108 bytes.
[2023.02.18-22.54.28:796][  0]LogStaticMesh: Encode [0.00s]
[2023.02.18-22.54.28:796][  0]LogStaticMesh: Nanite build [0.14s]

[2023.02.18-22.54.28:796][  0]LogViewport: Scene viewport resized to 1526x902, mode Windowed.
[2023.02.18-22.54.28:797][  0]LogStaticMesh: ConstrainClusters:
[2023.02.18-22.54.28:797][  0]LogStaticMesh:   Input: 44 Clusters, 5571 Triangles and 4200 Vertices
[2023.02.18-22.54.28:797][  0]LogStaticMesh:   Output without splits: 44 Clusters, 5571 Triangles and 4300 Vertices
[2023.02.18-22.54.28:797][  0]LogStaticMesh:   Output with splits: 44 Clusters, 5571 Triangles and 4300 Vertices
[2023.02.18-22.54.28:797][  0]LogStaticMesh: Material Stats - Unique Materials: 5, Fast Path Clusters: 40, Slow Path Clusters: 4, 1 Material: 9, 2 Materials: 17, 3 Materials: 14, At Least 4 Materials: 4
[2023.02.18-22.54.28:800][  0]LogStaticMesh: WritePages:
[2023.02.18-22.54.28:800][  0]LogStaticMesh:   Root: GPU size: 32444 bytes. 1 Pages. 32444.000 bytes per page (99.011% utilization).
[2023.02.18-22.54.28:800][  0]LogStaticMesh:   Streaming: GPU size: 38776 bytes. 1 Pages (1 with relative encoding). 38776.000 bytes per page (29.584% utilization).
[2023.02.18-22.54.28:800][  0]LogStaticMesh:   Page data disk size: 54896 bytes. Fixup data size: 312 bytes.
[2023.02.18-22.54.28:800][  0]LogStaticMesh:   Total GPU size: 71220 bytes, Total disk size: 55208 bytes.
[2023.02.18-22.54.28:800][  0]LogStaticMesh: Encode [0.01s]
[2023.02.18-22.54.28:800][  0]LogStaticMesh: Nanite build [0.81s]

[2023.02.18-22.54.28:800][  0]LogStaticMesh: Built static mesh [0.16s] /Game/LearningKit_Games/Assets/Architecture/Floors/SM_Kit_Floor.SM_Kit_Floor
[2023.02.18-22.54.28:803][  0]LogStaticMesh: Clustering [0.17s]. Ratio: 1.016393
[2023.02.18-22.54.28:804][  0]LogStaticMesh: Leaves [0.00s]
[2023.02.18-22.54.28:810][  0]LogStaticMesh: Built static mesh [0.85s] /Game/LearningKit_Robots/StaticMeshes/Robot/SM_KitRobot_SensorA.SM_KitRobot_SensorA
[2023.02.18-22.54.28:818][  0]LogStaticMesh: Display: Building static mesh SM_Large_Gate_Frame...
[2023.02.18-22.54.28:834][  0]LogStaticMesh: Adjacency [0.00s], tris: 1292, UVs 2
[2023.02.18-22.54.28:837][  0]LogStaticMesh: Clustering [0.00s]. Ratio: 1.545455
[2023.02.18-22.54.28:837][  0]LogStaticMesh: Leaves [0.00s]
[2023.02.18-22.54.28:871][  0]LogStaticMesh: Fallback 4/5 [0.17s], num tris: 168
[2023.02.18-22.54.28:876][  0]LogStaticMesh: ConstrainClusters:
[2023.02.18-22.54.28:876][  0]LogStaticMesh:   Input: 46 Clusters, 5664 Triangles and 5349 Vertices
[2023.02.18-22.54.28:876][  0]LogStaticMesh:   Output without splits: 46 Clusters, 5664 Triangles and 5389 Vertices
[2023.02.18-22.54.28:876][  0]LogStaticMesh:   Output with splits: 46 Clusters, 5664 Triangles and 5389 Vertices
[2023.02.18-22.54.28:876][  0]LogStaticMesh: Material Stats - Unique Materials: 5, Fast Path Clusters: 37, Slow Path Clusters: 9, 1 Material: 8, 2 Materials: 6, 3 Materials: 23, At Least 4 Materials: 9
[2023.02.18-22.54.28:879][  0]LogStaticMesh: WritePages:
[2023.02.18-22.54.28:879][  0]LogStaticMesh:   Root: GPU size: 32412 bytes. 1 Pages. 32412.000 bytes per page (98.914% utilization).
[2023.02.18-22.54.28:879][  0]LogStaticMesh:   Streaming: GPU size: 57572 bytes. 1 Pages (1 with relative encoding). 57572.000 bytes per page (43.924% utilization).
[2023.02.18-22.54.28:879][  0]LogStaticMesh:   Page data disk size: 68504 bytes. Fixup data size: 280 bytes.
[2023.02.18-22.54.28:879][  0]LogStaticMesh:   Total GPU size: 89984 bytes, Total disk size: 68784 bytes.
[2023.02.18-22.54.28:879][  0]LogStaticMesh: Encode [0.01s]
[2023.02.18-22.54.28:879][  0]LogStaticMesh: Nanite build [0.89s]

[2023.02.18-22.54.28:891][  0]LogStaticMesh: Built static mesh [0.94s] /Game/LearningKit_Robots/StaticMeshes/Robot/SM_KitRobot_PowerBrickA.SM_KitRobot_PowerBrickA
[2023.02.18-22.54.28:918][  0]LogStaticMesh: Reduce [0.08s]
[2023.02.18-22.54.28:928][  0]LogStaticMesh: Reduce [0.23s]
[2023.02.18-22.54.28:936][  0]LogStaticMesh: Display: Building static mesh SM_Kit_Roof_Corner_In...
[2023.02.18-22.54.28:939][  0]LogStaticMesh: Fallback 0/4 [0.02s], num tris: 1146
[2023.02.18-22.54.28:948][  0]LogStaticMesh: Adjacency [0.00s], tris: 696, UVs 2
[2023.02.18-22.54.28:951][  0]LogStaticMesh: Clustering [0.00s]. Ratio: 1.000000
[2023.02.18-22.54.28:951][  0]LogStaticMesh: Leaves [0.00s]
[2023.02.18-22.54.28:985][  0]LogStaticMesh: Fallback 0/4 [0.06s], num tris: 3098
[2023.02.18-22.54.28:995][  0]LogStaticMesh: Fallback 1/4 [0.06s], num tris: 572
[2023.02.18-22.54.29:001][  0]LogStaticMesh: Reduce [0.05s]
[2023.02.18-22.54.29:009][  0]LogStaticMesh: Fallback 0/4 [0.01s], num tris: 680
[2023.02.18-22.54.29:034][  0]LogStaticMesh: Fallback 1/4 [0.02s], num tris: 339
[2023.02.18-22.54.29:072][  0]LogStaticMesh: Fallback 2/4 [0.08s], num tris: 228
[2023.02.18-22.54.29:075][  0]LogStaticMesh: Fallback 2/4 [0.04s], num tris: 136
[2023.02.18-22.54.29:122][  0]LogStaticMesh: Fallback 1/4 [0.14s], num tris: 1548
[2023.02.18-22.54.29:126][  0]LogStaticMesh: Fallback 3/4 [0.05s], num tris: 67
[2023.02.18-22.54.29:130][  0]LogStaticMesh: ConstrainClusters:
[2023.02.18-22.54.29:130][  0]LogStaticMesh:   Input: 12 Clusters, 1449 Triangles and 2255 Vertices
[2023.02.18-22.54.29:130][  0]LogStaticMesh:   Output without splits: 12 Clusters, 1449 Triangles and 2255 Vertices
[2023.02.18-22.54.29:130][  0]LogStaticMesh:   Output with splits: 12 Clusters, 1449 Triangles and 2255 Vertices
[2023.02.18-22.54.29:130][  0]LogStaticMesh: Material Stats - Unique Materials: 1, Fast Path Clusters: 12, Slow Path Clusters: 0, 1 Material: 12, 2 Materials: 0, 3 Materials: 0, At Least 4 Materials: 0
[2023.02.18-22.54.29:131][  0]LogStaticMesh: WritePages:
[2023.02.18-22.54.29:131][  0]LogStaticMesh:   Root: GPU size: 31932 bytes. 1 Pages. 31932.000 bytes per page (97.449% utilization).
[2023.02.18-22.54.29:131][  0]LogStaticMesh:   Streaming: GPU size: 5200 bytes. 1 Pages (1 with relative encoding). 5200.000 bytes per page (3.967% utilization).
[2023.02.18-22.54.29:131][  0]LogStaticMesh:   Page data disk size: 27012 bytes. Fixup data size: 176 bytes.
[2023.02.18-22.54.29:131][  0]LogStaticMesh:   Total GPU size: 37132 bytes, Total disk size: 27188 bytes.
[2023.02.18-22.54.29:131][  0]LogStaticMesh: Encode [0.00s]
[2023.02.18-22.54.29:131][  0]LogStaticMesh: Nanite build [0.18s]

[2023.02.18-22.54.29:147][  0]LogStaticMesh: Fallback 3/4 [0.07s], num tris: 114
[2023.02.18-22.54.29:150][  0]LogStaticMesh: ConstrainClusters:
[2023.02.18-22.54.29:150][  0]LogStaticMesh:   Input: 29 Clusters, 2804 Triangles and 2494 Vertices
[2023.02.18-22.54.29:150][  0]LogStaticMesh:   Output without splits: 29 Clusters, 2804 Triangles and 2503 Vertices
[2023.02.18-22.54.29:150][  0]LogStaticMesh:   Output with splits: 29 Clusters, 2804 Triangles and 2503 Vertices
[2023.02.18-22.54.29:150][  0]LogStaticMesh: Material Stats - Unique Materials: 1, Fast Path Clusters: 29, Slow Path Clusters: 0, 1 Material: 29, 2 Materials: 0, 3 Materials: 0, At Least 4 Materials: 0
[2023.02.18-22.54.29:151][  0]LogStaticMesh: WritePages:
[2023.02.18-22.54.29:151][  0]LogStaticMesh:   Root: GPU size: 32200 bytes. 1 Pages. 32200.000 bytes per page (98.267% utilization).
[2023.02.18-22.54.29:151][  0]LogStaticMesh:   Streaming: GPU size: 11548 bytes. 1 Pages (1 with relative encoding). 11548.000 bytes per page (8.810% utilization).
[2023.02.18-22.54.29:151][  0]LogStaticMesh:   Page data disk size: 32984 bytes. Fixup data size: 240 bytes.
[2023.02.18-22.54.29:151][  0]LogStaticMesh:   Total GPU size: 43748 bytes, Total disk size: 33224 bytes.
[2023.02.18-22.54.29:151][  0]LogStaticMesh: Encode [0.00s]
[2023.02.18-22.54.29:151][  0]LogStaticMesh: Nanite build [0.31s]

[2023.02.18-22.54.29:155][  0]LogStaticMesh: Built static mesh [0.22s] /Game/LearningKit_Games/Assets/Architecture/Roofs/SM_Kit_Roof_Corner_In.SM_Kit_Roof_Corner_In
[2023.02.18-22.54.29:158][  0]LogStaticMesh: Built static mesh [0.34s] /Game/LearningKit_Games/Assets/Architecture/Gates/SM_Large_Gate_Frame.SM_Large_Gate_Frame
[2023.02.18-22.54.29:273][  0]LogStaticMesh: Reduce [1.12s]
[2023.02.18-22.54.29:358][  0]LogStaticMesh: Reduce [0.71s]
[2023.02.18-22.54.29:382][  0]LogStaticMesh: Fallback 2/4 [0.26s], num tris: 618
[2023.02.18-22.54.29:384][  0]LogStaticMesh: Reduce [0.58s]
[2023.02.18-22.54.29:467][  0]LogStaticMesh: Reduce [0.72s]
[2023.02.18-22.54.29:527][  0]LogStaticMesh: Fallback 0/4 [0.14s], num tris: 6358
[2023.02.18-22.54.29:546][  0]LogStaticMesh: Fallback 0/4 [0.19s], num tris: 7650
[2023.02.18-22.54.29:604][  0]LogStaticMesh: Fallback 3/4 [0.22s], num tris: 308
[2023.02.18-22.54.29:612][  0]LogStaticMesh: ConstrainClusters:
[2023.02.18-22.54.29:612][  0]LogStaticMesh:   Input: 56 Clusters, 7071 Triangles and 6726 Vertices
[2023.02.18-22.54.29:612][  0]LogStaticMesh:   Output without splits: 56 Clusters, 7071 Triangles and 6729 Vertices
[2023.02.18-22.54.29:612][  0]LogStaticMesh:   Output with splits: 56 Clusters, 7071 Triangles and 6729 Vertices
[2023.02.18-22.54.29:612][  0]LogStaticMesh: Material Stats - Unique Materials: 1, Fast Path Clusters: 56, Slow Path Clusters: 0, 1 Material: 56, 2 Materials: 0, 3 Materials: 0, At Least 4 Materials: 0
[2023.02.18-22.54.29:615][  0]LogStaticMesh: WritePages:
[2023.02.18-22.54.29:615][  0]LogStaticMesh:   Root: GPU size: 32308 bytes. 1 Pages. 32308.000 bytes per page (98.596% utilization).
[2023.02.18-22.54.29:615][  0]LogStaticMesh:   Streaming: GPU size: 82360 bytes. 1 Pages (1 with relative encoding). 82360.000 bytes per page (62.836% utilization).
[2023.02.18-22.54.29:615][  0]LogStaticMesh:   Page data disk size: 86612 bytes. Fixup data size: 272 bytes.
[2023.02.18-22.54.29:615][  0]LogStaticMesh:   Total GPU size: 114668 bytes, Total disk size: 86884 bytes.
[2023.02.18-22.54.29:615][  0]LogStaticMesh: Encode [0.01s]
[2023.02.18-22.54.29:615][  0]LogStaticMesh: Nanite build [0.92s]

[2023.02.18-22.54.29:627][  0]LogStaticMesh: Built static mesh [0.98s] /Game/LearningKit_Games/Assets/Architecture/Gates/SM_Large_Gate.SM_Large_Gate
[2023.02.18-22.54.29:800][  0]LogStaticMesh: Fallback 0/4 [0.33s], num tris: 7982
[2023.02.18-22.54.29:830][  0]LogStaticMesh: Fallback 1/4 [0.30s], num tris: 3178
[2023.02.18-22.54.29:832][  0]LogStaticMesh: Fallback 0/4 [0.56s], num tris: 10255
[2023.02.18-22.54.29:901][  0]LogStaticMesh: Fallback 1/4 [0.36s], num tris: 3824
[2023.02.18-22.54.29:907][  0]LogStaticMesh: Display: Building static mesh SM_Kit_Roof_Corner_Out...
[2023.02.18-22.54.29:907][  0]LogStaticMesh: Display: Building static mesh SM_Kit_Roof_Straight...
[2023.02.18-22.54.29:920][  0]LogStaticMesh: Adjacency [0.00s], tris: 654, UVs 2
[2023.02.18-22.54.29:922][  0]LogStaticMesh: Clustering [0.00s]. Ratio: 1.666667
[2023.02.18-22.54.29:922][  0]LogStaticMesh: Leaves [0.00s]
[2023.02.18-22.54.29:924][  0]LogStaticMesh: Adjacency [0.00s], tris: 568, UVs 2
[2023.02.18-22.54.29:926][  0]LogStaticMesh: Clustering [0.00s]. Ratio: 1.000000
[2023.02.18-22.54.29:926][  0]LogStaticMesh: Leaves [0.00s]
[2023.02.18-22.54.29:940][  0]LogStaticMesh: Display: Building static mesh SM_Kit_Stairs_A...
[2023.02.18-22.54.29:941][  0]LogStaticMesh: Display: Building static mesh SM_Kit_Wall_Diagonal...
[2023.02.18-22.54.29:948][  0]LogStaticMesh: Adjacency [0.00s], tris: 176, UVs 2
[2023.02.18-22.54.29:948][  0]LogStaticMesh: Clustering [0.00s]. Ratio: 1.000000
[2023.02.18-22.54.29:948][  0]LogStaticMesh: Leaves [0.00s]
[2023.02.18-22.54.29:952][  0]LogStaticMesh: Reduce [0.00s]
[2023.02.18-22.54.29:952][  0]LogStaticMesh: Fallback 0/4 [0.00s], num tris: 176
[2023.02.18-22.54.29:954][  0]LogStaticMesh: Adjacency [0.00s], tris: 1112, UVs 2
[2023.02.18-22.54.29:956][  0]LogStaticMesh: Clustering [0.00s]. Ratio: 1.000000
[2023.02.18-22.54.29:956][  0]LogStaticMesh: Leaves [0.00s]
[2023.02.18-22.54.29:957][  0]LogStaticMesh: Fallback 1/4 [0.01s], num tris: 88
[2023.02.18-22.54.29:960][  0]LogStaticMesh: Reduce [0.03s]
[2023.02.18-22.54.29:964][  0]LogStaticMesh: Fallback 2/4 [0.01s], num tris: 64
[2023.02.18-22.54.29:965][  0]LogStaticMesh: Fallback 0/1 [0.00s], num tris: 566
[2023.02.18-22.54.29:967][  0]LogStaticMesh: ConstrainClusters:
[2023.02.18-22.54.29:967][  0]LogStaticMesh:   Input: 11 Clusters, 1324 Triangles and 2125 Vertices
[2023.02.18-22.54.29:967][  0]LogStaticMesh:   Output without splits: 11 Clusters, 1324 Triangles and 2125 Vertices
[2023.02.18-22.54.29:967][  0]LogStaticMesh:   Output with splits: 11 Clusters, 1324 Triangles and 2125 Vertices
[2023.02.18-22.54.29:968][  0]LogStaticMesh: Material Stats - Unique Materials: 1, Fast Path Clusters: 11, Slow Path Clusters: 0, 1 Material: 11, 2 Materials: 0, 3 Materials: 0, At Least 4 Materials: 0
[2023.02.18-22.54.29:968][  0]LogStaticMesh: Reduce [0.05s]
[2023.02.18-22.54.29:969][  0]LogStaticMesh: WritePages:
[2023.02.18-22.54.29:969][  0]LogStaticMesh:   Root: GPU size: 32692 bytes. 1 Pages. 32692.000 bytes per page (99.768% utilization).
[2023.02.18-22.54.29:969][  0]LogStaticMesh:   Streaming: GPU size: 2200 bytes. 1 Pages (1 with relative encoding). 2200.000 bytes per page (1.678% utilization).
[2023.02.18-22.54.29:969][  0]LogStaticMesh:   Page data disk size: 23788 bytes. Fixup data size: 176 bytes.
[2023.02.18-22.54.29:969][  0]LogStaticMesh:   Total GPU size: 34892 bytes, Total disk size: 23964 bytes.
[2023.02.18-22.54.29:969][  0]LogStaticMesh: Encode [0.00s]
[2023.02.18-22.54.29:969][  0]LogStaticMesh: Nanite build [0.04s]

[2023.02.18-22.54.29:971][  0]LogStaticMesh: Fallback 3/4 [0.01s], num tris: 64
[2023.02.18-22.54.29:971][  0]LogStaticMesh: Built static mesh [0.06s] /Game/LearningKit_Games/Assets/Architecture/Roofs/SM_Kit_Roof_Straight.SM_Kit_Roof_Straight
[2023.02.18-22.54.29:972][  0]LogStaticMesh: ConstrainClusters:
[2023.02.18-22.54.29:972][  0]LogStaticMesh:   Input: 3 Clusters, 302 Triangles and 440 Vertices
[2023.02.18-22.54.29:972][  0]LogStaticMesh:   Output without splits: 3 Clusters, 302 Triangles and 440 Vertices
[2023.02.18-22.54.29:972][  0]LogStaticMesh:   Output with splits: 3 Clusters, 302 Triangles and 440 Vertices
[2023.02.18-22.54.29:972][  0]LogStaticMesh: Material Stats - Unique Materials: 1, Fast Path Clusters: 3, Slow Path Clusters: 0, 1 Material: 3, 2 Materials: 0, 3 Materials: 0, At Least 4 Materials: 0
[2023.02.18-22.54.29:972][  0]LogStaticMesh: WritePages:
[2023.02.18-22.54.29:972][  0]LogStaticMesh:   Root: GPU size: 7276 bytes. 1 Pages. 7276.000 bytes per page (22.205% utilization).
[2023.02.18-22.54.29:972][  0]LogStaticMesh:   Streaming: 0 bytes.
[2023.02.18-22.54.29:972][  0]LogStaticMesh:   Page data disk size: 5632 bytes. Fixup data size: 40 bytes.
[2023.02.18-22.54.29:972][  0]LogStaticMesh:   Total GPU size: 7276 bytes, Total disk size: 5672 bytes.
[2023.02.18-22.54.29:972][  0]LogStaticMesh: Encode [0.00s]
[2023.02.18-22.54.29:972][  0]LogStaticMesh: Nanite build [0.02s]

[2023.02.18-22.54.29:974][  0]LogStaticMesh: Fallback 0/1 [0.01s], num tris: 650
[2023.02.18-22.54.29:974][  0]LogStaticMesh: Display: Building static mesh SM_Kit_Wall_Door...
[2023.02.18-22.54.29:975][  0]LogStaticMesh: Built static mesh [0.03s] /Game/LearningKit_Games/Assets/Architecture/Walls/SM_Kit_Wall_Diagonal.SM_Kit_Wall_Diagonal
[2023.02.18-22.54.29:976][  0]LogStaticMesh: Display: Building static mesh SM_Kit_Wall_Straight...
[2023.02.18-22.54.29:977][  0]LogStaticMesh: ConstrainClusters:
[2023.02.18-22.54.29:977][  0]LogStaticMesh:   Input: 16 Clusters, 1410 Triangles and 2340 Vertices
[2023.02.18-22.54.29:977][  0]LogStaticMesh:   Output without splits: 16 Clusters, 1410 Triangles and 2340 Vertices
[2023.02.18-22.54.29:977][  0]LogStaticMesh:   Output with splits: 16 Clusters, 1410 Triangles and 2340 Vertices
[2023.02.18-22.54.29:977][  0]LogStaticMesh: Material Stats - Unique Materials: 1, Fast Path Clusters: 16, Slow Path Clusters: 0, 1 Material: 16, 2 Materials: 0, 3 Materials: 0, At Least 4 Materials: 0
[2023.02.18-22.54.29:978][  0]LogStaticMesh: WritePages:
[2023.02.18-22.54.29:978][  0]LogStaticMesh:   Root: GPU size: 32188 bytes. 1 Pages. 32188.000 bytes per page (98.230% utilization).
[2023.02.18-22.54.29:978][  0]LogStaticMesh:   Streaming: GPU size: 6412 bytes. 1 Pages (1 with relative encoding). 6412.000 bytes per page (4.892% utilization).
[2023.02.18-22.54.29:978][  0]LogStaticMesh:   Page data disk size: 28560 bytes. Fixup data size: 176 bytes.
[2023.02.18-22.54.29:978][  0]LogStaticMesh:   Total GPU size: 38600 bytes, Total disk size: 28736 bytes.
[2023.02.18-22.54.29:978][  0]LogStaticMesh: Encode [0.00s]
[2023.02.18-22.54.29:978][  0]LogStaticMesh: Nanite build [0.06s]

